"UA_GEOID","UA_NAME","avg_frequency","pct_chain","n_rest"
"13159","Campbellsville, KY",3579.71052631579,0.81578947368421,38
"13170","Camp Verde, AZ",2089.14285714286,0.380952380952381,21
"13177","Canadian, TX",1593.85714285714,0.428571428571429,7
"13221","Canby, OR",1346.41860465116,0.488372093023256,43
"13240","Cannon Falls, MN",4053.82352941176,0.529411764705882,17
"13267","Cañon City, CO",2437.13953488372,0.27906976744186,43
"13294","Canton, IL",2428.05555555556,0.583333333333333,36
"13321","Canton, MS",3514.25,0.5,24
"13348","Canton, NY",4093.125,0.5625,16
"13375","Canton, OH",2554.3,0.546153846153846,650
"13402","Canton, SD",1022,0.714285714285714,7
"13429","Canton, TX",2364.46666666667,0.266666666666667,30
"13456","Canyon, TX",1283,0.407407407407407,27
"13483","Canyon Lake, TX",5443,0.5,8
"13510","Cape Coral, FL",2113.95674486804,0.439149560117302,1364
"13537","Cape Girardeau, MO--IL",2160.50574712644,0.540229885057471,174
"13550","Captain Cook, HI",719.315789473684,0.105263157894737,19
"13564","Carbondale, CO",1330.10344827586,0.206896551724138,29
"13591","Carbondale, IL",2764.80198019802,0.648514851485149,202
"13618","Carey, OH",5700.83333333333,0.5,6
"13645","Caribou, ME",4769.33333333333,0.5,12
"13699","Carlinville, IL",2726.23529411765,0.411764705882353,17
"13753","Carlisle, IA",697.3,0.3,10
"13807","Carlsbad, NM",2284.96923076923,0.446153846153846,65
"13821","Carlton, OR",4.6,0.0666666666666667,15
"13834","Carlyle, IL",5046.45454545455,0.727272727272727,11
"13850","Carmel Valley Village, CA",2.45454545454545,0.136363636363636,22
"13861","Carmi, IL",3681.28571428571,0.642857142857143,14
"13915","Caro, MI",6087.75,0.6875,16
"13969","Carrizo Springs, TX",5186.45454545455,0.818181818181818,11
"13996","Carroll, IA",3311.15789473684,0.789473684210526,19
"14023","Carrollton, GA",2409.13740458015,0.587786259541985,131
"14050","Carrollton, KY",2984,0.6,10
"14077","Carrollton, MO",1946.1,0.5,10
"14104","Carrollton, OH",3130.25,0.35,20
"14158","Carson City, NV",1869.06962025316,0.512658227848101,158
"14185","Cartersville, GA",2322.43065693431,0.562043795620438,137
"14212","Carthage, IL",2733.5,0.583333333333333,12
"14239","Carthage, MS",5360.58333333333,0.666666666666667,12
"14266","Carthage, MO",2762.5625,0.541666666666667,48
"14320","Carthage, TN",3000.5,0.5,8
"14347","Carthage, TX",2860.95454545455,0.636363636363636,22
"14374","Caruthersville, MO",5534.83333333333,0.666666666666667,6
"14401","Casa Grande, AZ",2890.50617283951,0.62962962962963,81
"14428","Casey, IL",259.333333333333,0.222222222222222,9
"14455","Cashmere, WA",2028.75,0.0833333333333333,12
"14482","Casper, WY",2746.51677852349,0.557046979865772,149
"14536","Cassville, MO",6881.25,0.833333333333333,12
"14556","Castle Dale, UT",1.8,0,5
"14570","Castle Rock, WA",3222,0.357142857142857,14
"14590","Castroville, TX",2581.13636363636,0.409090909090909,22
"14644","Catskill, NY",1920.28125,0.25,32
"14671","Cazenovia, NY",2781.17647058824,0.235294117647059,17
"14698","Cedar City, UT",1962.91011235955,0.49438202247191,89
"14705","Cedaredge, CO",2705,0.111111111111111,9
"14752","Cedar Rapids, IA",2028.30210772834,0.522248243559719,427
"14779","Cedar Springs, MI",1,0,11
"14806","Cedartown, GA",2909.04166666667,0.541666666666667,24
"14833","Cedarville, OH",3004.77777777778,0.444444444444444,9
"14860","Celina, OH",3089.11764705882,0.5,34
"14887","Center, TX",3578.86666666667,0.6,15
"14914","Centerville, IA",3495.47368421053,0.526315789473684,19
"14968","Central City, NE",2959.30769230769,0.615384615384615,13
"14995","Central City--Greenville, KY",3716.57894736842,0.631578947368421,38
"15022","Centralia, IL",3348.44117647059,0.647058823529412,34
"15049","Centralia, MO",4385.83333333333,0.666666666666667,6
"15076","Centralia, WA",2691.42753623188,0.485507246376812,138
"15083","Centre, AL",5055.21428571429,0.571428571428571,28
"15090","Centreville, MD",2462.58333333333,0.416666666666667,12
"15103","Century, FL--AL",4503.66666666667,0.5,6
"15130","Chadron, NE",2289.27272727273,0.545454545454545,22
"15157","Chaffee, MO",2,0,2
"15184","Chambersburg, PA",1771.83458646617,0.458646616541353,133
"15211","Champaign, IL",2031.74168797954,0.51150895140665,391
"15238","Chandler, OK",444,0.25,8
"15265","Chanute, KS",3348.625,0.625,16
"15292","Chaparral, NM",4868,0.2,5
"15319","Chardon, OH",2345.52777777778,0.416666666666667,36
"15346","Chariton, IA",778.777777777778,0.555555555555556,9
"15373","Charles City, IA",3698.85714285714,0.642857142857143,14
"15400","Charleston, IL",3187.75555555556,0.555555555555556,45
"15427","Charleston, MS",9478.75,0.75,4
"15454","Charleston, MO",8702.42857142857,1,7
"15481","Charleston, WV",2843.00520833333,0.611979166666667,384
"15508","Charleston--North Charleston, SC",1523.98745008557,0.407301768397034,1753
"15535","Charlestown, IN",3556.94117647059,0.705882352941177,17
"15562","Charlestown, NH",6084,0.25,4
"15589","Charlestown, RI",1172,0.5,8
"15600","Charles Town--Ranson, WV",3326.20547945205,0.63013698630137,73
"15616","Charlevoix, MI",1215.83783783784,0.162162162162162,37
"15643","Charlotte, MI",3421.90476190476,0.547619047619048,42
"15670","Charlotte, NC--SC",1785.32523997741,0.49802371541502,3542
"15724","Charlottesville, VA",1332.19025522042,0.378190255220418,431
"15751","Chase City, VA",3275.5,0.625,8
"15769","Chatfield, MN",5717.4,0.6,5
"15805","Chattahoochee, FL",4099.33333333333,0.333333333333333,6
"15832","Chattanooga, TN--GA",2082.65575304022,0.500467726847521,1069
"15859","Cheboygan, MI",3786.73913043478,0.565217391304348,23
"15886","Checotah, OK",3457.92857142857,0.428571428571429,14
"15913","Chelan, WA",188.461538461538,0.128205128205128,39
"15940","Chelsea, MI",2075.21428571429,0.428571428571429,28
"15967","Cheney, WA",2383.27272727273,0.575757575757576,33
"15994","Cheraw, SC",2892.72727272727,0.636363636363636,22
"16021","Cherokee, IA",2749.85714285714,0.642857142857143,14
"16048","Cherokee Village, AR",1161,0.5,2
"16075","Cherryville, NC",3282.125,0.583333333333333,24
"16102","Chesapeake Beach, MD",3319.68181818182,0.681818181818182,44
"16140","Chesnee, SC",4508.09090909091,0.727272727272727,11
"16156","Chester, IL",5183.375,0.5625,16
"16171","Chester, NY",2428.89285714286,0.25,28
"16183","Chester, SC",2320.5652173913,0.565217391304348,23
"16210","Chestertown, MD",2643.20689655172,0.344827586206897,29
"16223","Chetek, WI",2382.08333333333,0.25,12
"16237","Cheyenne, WY",2998.74809160305,0.526717557251908,131
"16264","Chicago, IL--IN",2080.57158124848,0.415691037162983,20585
"16291","Chickasha, OK",2630.02702702703,0.567567567567568,37
"16318","Chico, CA",1526.89015151515,0.386363636363636,264
"16372","Childress, TX",2799.47826086957,0.608695652173913,23
"16426","Chillicothe, MO",4124.80769230769,0.615384615384615,26
"16453","Chillicothe, OH",3702.05747126437,0.701149425287356,87
"16480","Chilton, WI",1363.7,0.3,10
"16534","Chinle, AZ",6465.5,0.75,4
"16561","Chino Valley, AZ",2984.57692307692,0.5,26
"16588","Chipley, FL",3172.77777777778,0.444444444444444,18
"16615","Chisholm, MN",3791.9,0.3,10
"16642","Chittenango, NY",3367.53333333333,0.466666666666667,15
"16696","Chowchilla, CA",7236.86666666667,0.666666666666667,15
"16777","Christopher, IL",5150.83333333333,0.666666666666667,6
"16831","Church Point, LA",3094.88888888889,0.333333333333333,9
"16858","Churchville, NY",1532.54545454545,0.272727272727273,11
"16885","Cincinnati, OH--KY--IN",2156.77564614975,0.536637356781242,3753
"16912","Circleville, OH",3329.25714285714,0.6,35
"16939","Cisco, TX",2498.07692307692,0.538461538461538,13
"17047","Clanton, AL",1481.07142857143,0.428571428571429,14
"17074","Clare, MI",3463.85185185185,0.296296296296296,27
"17101","Claremont, NH",1353.66666666667,0.111111111111111,18
"17128","Claremore, OK",2574.31343283582,0.597014925373134,67
"17155","Clarinda, IA",3811.61538461538,0.538461538461538,13
"17182","Clarion, IA",4067.42857142857,0.571428571428571,7
"17209","Clarion, PA",2983.85714285714,0.619047619047619,21
"17236","Clarksburg, WV",3175.07086614173,0.590551181102362,127
"17263","Clarksdale, MS",2188.85714285714,0.342857142857143,35
"17290","Clarksville, AR",4376.45454545455,0.727272727272727,22
"17317","Clarksville, TN--KY",2382.53731343284,0.574626865671642,402
"17344","Clarksville, TX",5706.75,0.625,8
"17371","Claxton, GA",5068.23076923077,0.615384615384615,13
"17398","Clay Center, KS",4075.8,0.5,10
"17420","Clayton, GA",1702.69444444444,0.361111111111111,36
"17452","Clearfield, PA",2383.59090909091,0.454545454545455,22
"17479","Clearlake, CA",2998.30769230769,0.5,26
"17506","Clear Lake, IA",2285.13513513513,0.378378378378378,37
"17514","Clearlake Riviera, CA",1.16666666666667,0,6
"17533","Cleburne, TX",2202.79761904762,0.595238095238095,84
"17560","Cle Elum, WA",1245,0.275,40
"17625","Cleveland, GA",3763.75,0.5625,32
"17641","Cleveland, MS",2581.17073170732,0.536585365853659,41
"17668","Cleveland, OH",2192.00962250185,0.456945472489514,4053
"17695","Cleveland, OK",3208.23076923077,0.538461538461538,13
"17722","Cleveland, TN",2615.0932642487,0.61139896373057,193
"17749","Cleveland, TX",3211.51428571429,0.6,35
"17776","Clewiston, FL",4619,0.727272727272727,22
"17803","Clifton, AZ",4,0.285714285714286,7
"17830","Clifton, TX",1114.42857142857,0.357142857142857,14
"17857","Clifton Forge, VA",1216.81818181818,0.454545454545455,11
"17870","Clifton Springs, NY",1718.25,0.333333333333333,12
"17884","Clinton, IL",3210.85,0.85,20
"17911","Clinton, IN",1116.625,0.5,8
"17938","Clinton, IA--IL",2430.44155844156,0.519480519480519,77
"17965","Clinton, MO",3532.5,0.59375,32
"17992","Clinton, NC",2695.55555555556,0.583333333333333,36
"18019","Clinton, OK",2639.78571428571,0.464285714285714,28
"18046","Clinton, SC",2481.32258064516,0.451612903225806,31
"18100","Clintonville, WI",3302.14285714286,0.5,14
"18127","Cloquet, MN",4263,0.580645161290323,31
"18154","Clover, SC",2855.63157894737,0.473684210526316,19
"18181","Cloverdale, CA",2741.36363636364,0.363636363636364,22
"18208","Clovis, NM",3087.4,0.625,80
"18235","Clyde, OH",3275.11764705882,0.588235294117647,17
"18262","Clyde, TX",4933.2,0.8,5
"18289","Coalinga, CA",3380.57142857143,0.619047619047619,21
"18343","Cobleskill, NY",3240.47826086957,0.478260869565217,23
"18370","Cochran, GA",6637.9,1,10
"18397","Cody, WY",914.883720930233,0.232558139534884,43
"18424","Coeburn, VA",5227.8,0.4,5
"18451","Coeur d'Alene, ID",1739.56231884058,0.376811594202899,345
"18478","Coffeyville, KS--OK",2935.22727272727,0.681818181818182,22
"18505","Cokato, MN",3024.63636363636,0.636363636363636,11
"18532","Colby, KS",3374.90476190476,0.619047619047619,21
"18559","Colchester, CT",3387.58333333333,0.333333333333333,24
"18586","Cold Spring, MN",2536.16666666667,0.416666666666667,12
"18613","Cold Spring, NY",392.375,0.125,24
"18667","Coldwater, MI",3315.44230769231,0.596153846153846,52
"18680","Coldwater, OH",6435.5,0.375,8
"18694","Coleman, TX",2569.90909090909,0.272727272727273,11
"18712","Colfax, CA",4408.08333333333,0.583333333333333,12
"18721","Colfax, WA",3045.625,0.25,8
"18748","College Station--Bryan, TX",1920.91574279379,0.532150776053215,451
"18760","Collinsville, OK",2021.26666666667,0.466666666666667,15
"18775","Colonial Beach, VA",1512.78571428571,0.214285714285714,14
"18802","Colorado City, AZ--UT",6084.75,0.25,4
"18829","Colorado City, TX",30.25,0.375,8
"18856","Colorado Springs, CO",2081.8234885337,0.485753995830438,1439
"18883","Columbia, KY",5084.46153846154,0.615384615384615,13
"18910","Columbia, MS",3027.39285714286,0.607142857142857,28
"18937","Columbia, MO",2025.55153203343,0.532033426183844,359
"18964","Columbia, SC",2296.1784107946,0.570464767616192,1334
"18991","Columbia, TN",2308.12087912088,0.538461538461538,91
"19018","Columbia City, IN",4005.57142857143,0.535714285714286,28
"19045","Columbia Falls, MT",1898.46153846154,0.230769230769231,26
"19060","Columbiana, AL",944.5,0.125,8
"19072","Columbiana, OH",3616.25,0.5,20
"19099","Columbus, GA--AL",2405.38848920863,0.602517985611511,556
"19126","Columbus, IN",2598.21621621622,0.608108108108108,148
"19153","Columbus, KS",5648.66666666667,0.666666666666667,9
"19180","Columbus, MS",3299.97647058824,0.6,85
"19207","Columbus, NE",2763.34545454545,0.654545454545455,55
"19234","Columbus, OH",2039.63995320269,0.518865165252998,3419
"19261","Columbus, TX",3510.84210526316,0.473684210526316,19
"19288","Columbus, WI",2354.94117647059,0.294117647058824,17
"19315","Columbus AFB, MS",8115,0.666666666666667,3
"19342","Colusa, CA",2662.08333333333,0.5,12
"19369","Colville, WA",3587.71428571429,0.476190476190476,21
"19396","Comanche, TX",2682.41666666667,0.416666666666667,12
"19423","Comfort, TX",327,0.0769230769230769,13
"19450","Commerce, GA",2815.03125,0.6875,32
"19477","Commerce, TX",2684.63333333333,0.466666666666667,30
"19504","Concord, CA",1455.42291285801,0.41194393662401,1641
"19531","Concord, NH",2340.87022900763,0.419847328244275,131
"19558","Concord, NC",2404.85582255083,0.582255083179298,541
"19585","Concordia, KS",3668.0625,0.625,16
"19597","Conesus Lake, NY",1622.38461538462,0.307692307692308,13
"19612","Conneaut, OH",1260.28,0.24,25
"19666","Connell, WA",4058.66666666667,0.333333333333333,6
"19693","Connersville, IN",3217.78787878788,0.515151515151515,33
"19720","Conrad, MT",3043.5,0.125,8
"19755","Conroe--The Woodlands, TX",1907.27832167832,0.567832167832168,715
"19774","Constantine, MI",2918.15384615385,0.230769230769231,13
"19801","Conway, AR",2041.72413793103,0.614942528735632,174
"19828","Cookeville, TN",2367.56140350877,0.608187134502924,171
"19882","Coolidge, AZ",3251.3125,0.375,16
"19909","Coopersville, MI",6266.55555555556,0.666666666666667,9
"19936","Coos Bay, OR",1909.44444444444,0.316239316239316,117
"19990","Coquille, OR",1875.30769230769,0.153846153846154,13
"20044","Corcoran, CA",5076.88888888889,0.666666666666667,9
"20071","Cordele, GA",2942.88888888889,0.6,45
"20098","Corinth, MS",2246.24074074074,0.444444444444444,54
"20125","Corinth, NY",3046.625,0.375,8
"20152","Cornelia--Baldwin, GA",3049.76470588235,0.573529411764706,68
"20179","Corning, AR",7907.14285714286,1,7
"20206","Corning, CA",3641.75,0.607142857142857,28
"20233","Corning, NY",2817.83333333333,0.333333333333333,66
"20247","Corona de Tucson, AZ",1,0,4
"20287","Corpus Christi, TX",2538.21813031161,0.519830028328612,706
"20314","Corry, PA",3968.875,0.5625,16
"20341","Corsicana, TX",1955.24675324675,0.571428571428571,77
"20368","Cortez, CO",1313.35135135135,0.324324324324324,37
"20395","Cortland, NY",2143.23333333333,0.377777777777778,90
"20422","Corvallis, OR",1437.76315789474,0.347368421052632,190
"20449","Corydon, IN",3687.66666666667,0.518518518518518,27
"20476","Coshocton, OH",3061.31578947368,0.5,38
"20503","Cottage Grove, OR",2487.1,0.375,40
"20530","Cottonport, LA",6106,0.5,4
"20584","Cottonwood, CA",3478.42857142857,0.285714285714286,7
"20595","Cottonwood--Verde Village, AZ",1298.50666666667,0.346666666666667,75
"20611","Cotulla, TX",4710.92307692308,0.615384615384615,13
"20665","Covington, IN",6705.83333333333,0.666666666666667,6
"20692","Covington, OH",3809.28571428571,0.285714285714286,7
"20719","Covington, TN",2728.48,0.56,25
"20746","Covington, VA",4606.5,0.625,24
"20773","Coxsackie, NY",2.57142857142857,0.142857142857143,7
"20800","Cozad, NE",3466.92307692308,0.615384615384615,13
"20827","Craig, CO",2887.20833333333,0.416666666666667,24
"20854","Crane, TX",4583.28571428571,0.571428571428571,7
"20881","Crawfordsville, IN",3577.04347826087,0.608695652173913,46
"20890","Crawfordville, FL",2311.15789473684,0.473684210526316,19
"20908","Crescent City, CA",3177.42105263158,0.394736842105263,38
"20935","Crescent City, FL",4110.55555555556,0.333333333333333,9
"20962","Cresco, IA",3206.125,0.375,8
"20980","Cresson, PA",2932.76923076923,0.307692307692308,13
"21016","Creston, IA",2442.17391304348,0.565217391304348,23
"21043","Crestview, FL",2723.78082191781,0.547945205479452,73
"21070","Creswell, OR",2067.66666666667,0.333333333333333,12
"21097","Crete, NE",3156.4,0.533333333333333,15
"21124","Crewe, VA",2324.76923076923,0.461538461538462,13
"21151","Crisfield, MD",2917.53846153846,0.230769230769231,13
"21178","Crittenden, KY",2015.33333333333,0.666666666666667,3
"21205","Crockett, TX",3403.4347826087,0.478260869565217,23
"21220","Crooked Lake Park, FL",1,0,2
"21232","Crookston, MN",3712.92857142857,0.642857142857143,14
"21259","Crooksville, OH",6204.4,0.6,5
"21286","Crosby, MN",2200.92307692308,0.307692307692308,13
"21313","Cross City, FL",5518.5,0.625,8
"21340","Crossett, AR",3293.88235294118,0.529411764705882,17
"21394","Crossville, TN",2457.21875,0.390625,64
"21421","Crowley, LA",3179.75,0.46875,32
"21448","Crozet, VA",2207.6875,0.375,16
"21502","Crystal City, TX",3661.5,0.5,10
"21529","Crystal River, FL",1902.94827586207,0.327586206896552,58
"21556","Crystal Springs, MS",8.6,0.2,5
"21583","Cuba, MO",3475.7,0.55,20
"21610","Cuero, TX",3303.45833333333,0.458333333333333,24
"21637","Cullman, AL",3108.52222222222,0.677777777777778,90
"21664","Cullowhee, NC",2271.52857142857,0.4,70
"21691","Culpeper, VA",2458,0.488095238095238,84
"21718","Cumberland, KY",5508.16666666667,0.5,6
"21745","Cumberland, MD--WV--PA",2756.62931034483,0.448275862068966,116
"21760","Curwensville, PA",6103,0.5,4
"21772","Cushing, OK",2498.5625,0.5625,16
"21799","Cut Bank, MT",4482.9,0.4,10
"21826","Cuthbert, GA",6101.5,0.75,4
"21853","Cynthiana, KY",3584.7,0.65,20
"21928","Dahlgren, VA--MD",4867.5,0.857142857142857,14
"21934","Dahlonega, GA",1146.38709677419,0.290322580645161,31
"21961","Daingerfield, TX",4560.16666666667,0.555555555555556,18
"21988","Dalhart, TX",3178.09523809524,0.619047619047619,21
"22015","Dallas, OR",2202.25,0.388888888888889,36
"22042","Dallas--Fort Worth--Arlington, TX",1919.95739014647,0.516096185478186,12767
"22069","Dalton, GA",2870.81094527363,0.537313432835821,201
"22079","Dalton, OH",4625.125,0.5,8
"22096","Danbury, CT--NY",1855.45833333333,0.3375,480
"22110","Dandridge, TN",3944.45454545455,0.727272727272727,22
"22177","Dansville, NY",3328.33333333333,0.5,24
"22204","Danville, IL",3228.10869565217,0.58695652173913,92
"22231","Danville, KY",2874.55,0.6,60
"22253","Danville, VA--NC",2703.65546218487,0.554621848739496,119
"22285","Daphne--Fairhope, AL",1661.74509803922,0.446078431372549,204
"22301","Darbydale, OH",2.66666666666667,0,3
"22312","Darien, GA",1728.375,0.25,8
"22366","Davenport, IA--IL",1976.75603217158,0.481233243967828,746
"22393","David City, NE",4883.4,0.6,5
"22420","Davis, CA",1109.70807453416,0.341614906832298,161
